userID,subscriptionAgeGroup,monthsActive,monthlySubscriptionCost,totalAmountPaid,churned,listeningHoursPerWeek,appUpdateFrequency,daysSinceLastLogin,gender_Male,hasFamilyPlan_Yes,hasSharedAccount_Yes,hasMobileApp_Yes,usesMultipleDevices_Yes,subscriptionType_Free Trial,subscriptionType_Individual Plan,subscriptionType_Student Plan,parentalControlsEnabled_No internet service,parentalControlsEnabled_Yes,playlistBackupEnabled_Yes,deviceSyncEnabled_Yes,contactedSupportRecently_No internet service,contactedSupportRecently_Yes,watchesMusicVideos_No internet service,watchesMusicVideos_Yes,listensToPodcasts_No internet service,listensToPodcasts_Yes,usesAutoBilling_Yes,paymentMethod_Credit card (automatic),paymentMethod_Electronic check,paymentMethod_Mailed check,favoriteGenre_Electronic,favoriteGenre_Hip-Hop,favoriteGenre_Jazz,favoriteGenre_Pop,favoriteGenre_R&B,favoriteGenre_Rock,subscriptionAgeGroupLabel_Senior,subscriptionAgeGroupLabel_Teen
7293-LSCDV,0,60,16.99,1103.25,No,15.4,8,1,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True
7025-WCBNE,1,47,16.99,2754.0,No,12.7,13,2,True,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5756-JYOJT,1,11,5.99,697.25,No,10.4,10,8,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
4710-FDUIZ,1,56,10.99,5614.45,Yes,5.8,11,1,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
6030-REHUX,1,28,10.99,3204.4,No,23.4,13,1,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False
9548-LIGTA,1,61,10.99,4747.65,No,23.0,14,5,True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False
5150-LJNSR,1,31,5.99,3082.1,No,22.4,5,6,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8270-RKSAP,1,9,5.99,597.9,No,16.4,19,4,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
6522-YRBXD,2,35,10.99,3365.4,No,18.1,25,4,True,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
2640-LYMOV,1,2,10.99,38.8,No,16.2,19,11,True,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1218-VKFPE,1,12,5.99,233.55,Yes,13.1,7,0,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
3627-FHKBK,1,1,10.99,75.3,Yes,20.8,19,12,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2865-TCHJW,1,4,16.99,346.2,Yes,5.3,8,17,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False
1423-BMPBQ,1,1,5.99,19.0,No,18.7,5,9,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
2393-DIVAI,1,3,10.99,61.7,No,11.2,7,18,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
5192-EBGOV,1,1,10.99,85.7,Yes,19.1,9,25,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False
4568-KNYWR,1,52,5.99,3342.45,No,12.5,5,1,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False
8752-IMQOS,1,5,16.99,85.1,No,15.9,18,9,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0742-LAFQK,1,72,10.99,7422.1,No,17.1,6,3,True,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0795-LAFGP,1,71,16.99,6668.05,No,14.4,8,3,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0619-OLYUR,1,72,16.99,8071.05,No,16.9,15,0,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False
5512-IDZEI,1,46,16.99,1174.8,No,7.5,11,5,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0459-SPZHJ,1,63,10.99,5435.0,No,13.4,7,1,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0215-BQKGS,1,30,10.99,2438.6,No,16.4,16,1,True,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
9244-ZVAPM,1,1,5.99,45.6,No,14.1,10,25,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0719-SYFRB,1,12,10.99,713.75,Yes,16.5,14,1,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
8208-EUMTE,1,16,16.99,916.15,No,9.2,9,2,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
5172-MIGPM,1,4,10.99,237.2,No,10.5,9,11,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1710-RCXUS,1,51,10.99,4614.55,No,16.1,15,5,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False
0374-FIUCA,1,65,5.99,1414.45,No,15.9,6,2,True,False,False,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False
5839-SUYVZ,0,16,16.99,1170.5,No,12.2,9,3,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
5173-ZXXXL,1,2,10.99,47.7,No,12.3,9,7,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1096-ADRUX,1,66,16.99,4859.25,No,12.4,10,5,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2001-MCUUW,1,46,16.99,4903.2,No,15.1,11,5,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2731-GJRDG,1,32,5.99,3608.0,No,15.8,12,1,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
4723-BEGSG,1,72,10.99,6094.25,No,21.3,5,2,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
6516-NKQBO,2,38,16.99,3084.9,No,18.9,27,1,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
8672-OAUPW,1,51,10.99,2356.75,No,11.7,6,3,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
8207-DMRVL,1,72,10.99,8306.05,No,10.8,10,4,True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3419-SNJJD,1,65,16.99,6786.4,Yes,15.7,7,4,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6543-CPZMK,1,9,16.99,248.95,Yes,4.3,7,3,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
4765-OXPPD,1,9,16.99,663.05,Yes,9.8,11,9,False,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2804-ETQDK,2,66,16.99,1357.1,No,14.4,15,5,True,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
6689-VRRTK,1,44,10.99,4860.35,No,7.1,8,5,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False
7138-GIRSH,1,50,10.99,3418.2,No,17.2,11,6,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
9396-ZSFLL,0,15,16.99,631.4,No,20.3,4,6,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
6464-KEXXH,2,8,16.99,186.3,No,16.0,16,7,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
7134-MJPDY,0,66,0.0,6976.75,No,6.0,6,4,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True
5240-CAOYT,1,57,10.99,4884.85,No,5.0,18,3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
4059-IIEBK,1,7,10.99,522.95,No,10.8,14,5,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
4881-JVQOD,1,10,5.99,362.6,No,18.5,19,2,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
0516-UXRMT,1,62,16.99,5755.8,No,16.9,7,5,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
4851-BQDNX,2,40,16.99,3355.65,No,9.6,16,6,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
5148-HKFIR,1,20,10.99,406.95,No,9.2,15,1,False,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1009-IRMNA,1,7,16.99,137.6,Yes,20.1,19,4,False,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3003-CMDUU,1,25,10.99,2395.7,No,12.5,13,4,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False
5016-IBERQ,1,23,5.99,1968.1,No,16.0,15,3,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6797-UCJHZ,1,66,10.99,6819.45,No,12.2,19,0,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2469-DTSGX,1,72,5.99,7943.45,No,22.6,9,1,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
4554-YGZIH,0,49,0.0,4547.25,Yes,10.6,4,0,True,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
5099-BAILX,0,43,0.0,4687.9,Yes,6.2,8,6,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True
9931-KGHOA,1,46,16.99,2473.95,No,16.2,16,2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1775-KWJKQ,2,72,10.99,6562.9,No,14.6,17,1,True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
7665-VIGUD,1,10,10.99,176.3,No,9.6,13,3,True,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
9411-TPQQV,1,40,5.99,2236.2,No,19.5,11,3,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
7207-RMRDB,1,65,10.99,6985.65,Yes,15.6,19,3,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False
7954-MLBUN,1,31,10.99,3109.9,No,19.4,7,3,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
